PosLat	PosLon
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.8593009	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377184
34.859301	136.1377185
34.859301	136.1377185
34.859301	136.1377186
34.859301	136.1377186
34.859301	136.1377187
34.859301	136.1377188
34.859301	136.1377188
34.859301	136.1377189
34.859301	136.137719
34.859301	136.1377191
34.859301	136.1377193
34.859301	136.1377194
34.859301	136.1377195
34.859301	136.1377197
34.859301	136.1377198
34.859301	136.13772
34.8593011	136.1377201
34.8593011	136.1377203
34.8593011	136.1377205
34.8593011	136.1377207
34.8593011	136.1377209
34.8593011	136.1377211
34.8593011	136.1377213
34.8593011	136.1377215
34.8593011	136.1377217
34.8593011	136.137722
34.8593011	136.1377222
34.8593011	136.1377225
34.8593011	136.1377227
34.8593012	136.137723
34.8593012	136.1377233
34.8593012	136.1377236
34.8593012	136.137724
34.8593012	136.1377243
34.8593012	136.1377247
34.8593012	136.137725
34.8593013	136.1377254
34.8593013	136.1377258
34.8593013	136.1377263
34.8593013	136.1377267
34.8593013	136.1377272
34.8593013	136.1377277
34.8593014	136.1377282
34.8593014	136.1377287
34.8593014	136.1377293
34.8593014	136.1377299
34.8593014	136.1377305
34.8593015	136.1377311
34.8593015	136.1377318
34.8593015	136.1377325
34.8593015	136.1377332
34.8593016	136.1377339
34.8593016	136.1377346
34.8593016	136.1377354
34.8593016	136.1377362
34.8593017	136.1377371
34.8593017	136.1377379
34.8593017	136.1377388
34.8593018	136.1377397
34.8593018	136.1377406
34.8593019	136.1377416
34.8593019	136.1377426
34.8593019	136.1377436
34.859302	136.1377446
34.859302	136.1377457
34.8593021	136.1377468
34.8593021	136.1377479
34.8593021	136.137749
34.8593022	136.1377502
34.8593022	136.1377514
34.8593023	136.1377526
34.8593023	136.1377539
34.8593024	136.1377551
34.8593024	136.1377564
34.8593025	136.1377578
34.8593025	136.1377591
34.8593026	136.1377605
34.8593026	136.1377619
34.8593027	136.1377633
34.8593027	136.1377648
34.8593028	136.1377662
34.8593028	136.1377677
34.8593029	136.1377693
34.8593029	136.1377708
34.859303	136.1377724
34.859303	136.137774
34.8593031	136.1377756
34.8593031	136.1377772
34.8593032	136.1377789
34.8593033	136.1377806
34.8593033	136.1377823
34.8593034	136.137784
34.8593034	136.1377858
34.8593035	136.1377876
34.8593036	136.1377894
34.8593036	136.1377912
34.8593037	136.137793
34.8593037	136.1377949
34.8593038	136.1377968
34.8593039	136.1377987
34.8593039	136.1378006
34.859304	136.1378026
34.8593041	136.1378046
34.8593041	136.1378066
34.8593042	136.1378086
34.8593043	136.1378106
34.8593043	136.1378127
34.8593044	136.1378148
34.8593045	136.1378169
34.8593045	136.137819
34.8593046	136.1378212
34.8593047	136.1378234
34.8593047	136.1378256
34.8593048	136.1378278
34.8593049	136.13783
34.8593049	136.1378323
34.859305	136.1378345
34.8593051	136.1378368
34.8593051	136.1378392
34.8593052	136.1378415
34.8593053	136.1378439
34.8593053	136.1378462
34.8593054	136.1378486
34.8593054	136.137851
34.8593055	136.1378535
34.8593056	136.137856
34.8593056	136.1378584
34.8593057	136.1378609
34.8593057	136.1378635
34.8593058	136.137866
34.8593059	136.1378686
34.8593059	136.1378711
34.859306	136.1378737
34.8593061	136.1378764
34.8593061	136.137879
34.8593062	136.1378817
34.8593062	136.1378844
34.8593063	136.1378871
34.8593064	136.1378898
34.8593064	136.1378925
34.8593065	136.1378953
34.8593065	136.1378981
34.8593066	136.1379009
34.8593066	136.1379037
34.8593067	136.1379065
34.8593068	136.1379094
34.8593068	136.1379122
34.8593069	136.1379151
34.8593069	136.137918
34.859307	136.1379209
34.859307	136.1379239
34.8593071	136.1379268
34.8593072	136.1379298
34.8593072	136.1379328
34.8593073	136.1379358
34.8593073	136.1379389
34.8593074	136.1379419
34.8593075	136.137945
34.8593075	136.137948
34.8593076	136.1379511
34.8593076	136.1379543
34.8593077	136.1379574
34.8593078	136.1379605
34.8593078	136.1379637
34.8593079	136.1379669
34.8593079	136.1379701
34.859308	136.1379733
34.8593081	136.1379765
34.8593081	136.1379798
34.8593082	136.137983
34.8593082	136.1379863
34.8593083	136.1379896
34.8593084	136.1379929
34.8593084	136.1379962
34.8593085	136.1379995
34.8593085	136.1380029
34.8593086	136.1380062
34.8593086	136.1380096
34.8593087	136.138013
34.8593087	136.1380164
34.8593088	136.1380198
34.8593088	136.1380232
34.8593089	136.1380266
34.859309	136.13803
34.859309	136.1380334
34.8593091	136.1380368
34.8593091	136.1380403
34.8593091	136.1380437
34.8593092	136.1380471
34.8593092	136.1380506
34.8593093	136.138054
34.8593093	136.1380574
34.8593094	136.1380609
34.8593094	136.1380643
34.8593094	136.1380678
34.8593095	136.1380712
34.8593095	136.1380747
34.8593095	136.1380781
34.8593096	136.1380815
34.8593096	136.138085
34.8593097	136.1380884
34.8593097	136.1380919
34.8593097	136.1380954
34.8593098	136.1380988
34.8593098	136.1381023
34.8593098	136.1381057
34.8593098	136.1381092
34.8593099	136.1381126
34.8593099	136.1381161
34.8593099	136.1381195
34.85931	136.138123
34.85931	136.1381264
34.85931	136.1381299
34.85931	136.1381333
34.85931	136.1381368
34.8593101	136.1381402
34.8593101	136.1381437
34.8593101	136.1381471
34.8593101	136.1381505
34.8593101	136.138154
34.8593102	136.1381574
34.8593102	136.1381608
34.8593102	136.1381642
34.8593102	136.1381676
34.8593102	136.1381711
34.8593102	136.1381745
34.8593102	136.1381779
34.8593103	136.1381813
34.8593103	136.1381847
34.8593103	136.1381881
34.8593103	136.1381916
34.8593103	136.138195
34.8593103	136.1381984
34.8593103	136.1382018
34.8593103	136.1382052
34.8593103	136.1382086
34.8593102	136.138212
34.8593102	136.1382154
34.8593102	136.1382188
34.8593102	136.1382222
34.8593102	136.1382256
34.8593102	136.138229
34.8593102	136.1382324
34.8593101	136.1382358
34.8593101	136.1382392
34.8593101	136.1382426
34.8593101	136.138246
34.85931	136.1382494
34.85931	136.1382528
34.85931	136.1382562
34.8593099	136.1382596
34.8593099	136.138263
34.8593098	136.1382664
34.8593098	136.1382697
34.8593097	136.1382731
34.8593097	136.1382765
34.8593096	136.1382799
34.8593096	136.1382833
34.8593095	136.1382867
34.8593095	136.1382901
34.8593094	136.1382935
34.8593093	136.1382969
34.8593093	136.1383003
34.8593092	136.1383037
34.8593091	136.1383071
34.8593091	136.1383105
34.859309	136.1383139
34.8593089	136.1383173
34.8593088	136.1383207
34.8593087	136.1383241
34.8593087	136.1383275
34.8593086	136.1383309
34.8593085	136.1383343
34.8593084	136.1383377
34.8593083	136.1383411
34.8593082	136.1383445
34.8593081	136.1383479
34.8593079	136.1383513
34.8593078	136.1383547
34.8593077	136.1383581
34.8593076	136.1383615
34.8593074	136.1383649
34.8593073	136.1383683
34.8593071	136.1383717
34.859307	136.138375
34.8593068	136.1383784
34.8593067	136.1383818
34.8593065	136.1383852
34.8593063	136.1383886
34.8593062	136.138392
34.859306	136.1383954
34.8593058	136.1383988
34.8593056	136.1384022
34.8593054	136.1384056
34.8593052	136.138409
34.859305	136.1384124
34.8593048	136.1384158
34.8593045	136.1384192
34.8593043	136.1384226
34.8593041	136.138426
34.8593038	136.1384294
34.8593036	136.1384327
34.8593033	136.1384361
34.859303	136.1384395
34.8593028	136.1384429
34.8593025	136.1384463
34.8593022	136.1384497
34.8593019	136.1384531
34.8593016	136.1384565
34.8593013	136.1384599
34.859301	136.1384633
34.8593007	136.1384666
34.8593004	136.13847
34.8593001	136.1384734
34.8592997	136.1384768
34.8592994	136.1384802
34.859299	136.1384835
34.8592987	136.1384869
34.8592983	136.1384903
34.8592979	136.1384937
34.8592975	136.1384971
34.8592971	136.1385004
34.8592967	136.1385038
34.8592963	136.1385072
34.8592959	136.1385106
34.8592955	136.1385139
34.8592951	136.1385173
34.8592946	136.1385207
34.8592942	136.138524
34.8592937	136.1385274
34.8592933	136.1385308
34.8592928	136.1385341
34.8592923	136.1385375
34.8592919	136.1385408
34.8592914	136.1385442
34.8592909	136.1385475
34.8592903	136.1385509
34.8592898	136.1385543
34.8592893	136.1385576
34.8592887	136.138561
34.8592882	136.1385643
34.8592876	136.1385676
34.8592871	136.138571
34.8592865	136.1385743
34.8592859	136.1385777
34.8592853	136.138581
34.8592847	136.1385843
34.8592841	136.1385877
34.8592835	136.138591
34.8592829	136.1385943
34.8592823	136.1385976
34.8592816	136.138601
34.859281	136.1386043
34.8592803	136.1386076
34.8592797	136.1386109
34.859279	136.1386143
34.8592783	136.1386176
34.8592776	136.1386209
34.859277	136.1386242
34.8592763	136.1386275
34.8592756	136.1386308
34.8592748	136.1386341
34.8592741	136.1386374
34.8592734	136.1386407
34.8592727	136.138644
34.8592719	136.1386473
34.8592712	136.1386506
34.8592704	136.1386539
34.8592697	136.1386572
34.8592689	136.1386605
34.8592681	136.1386638
34.8592673	136.138667
34.8592665	136.1386703
34.8592657	136.1386736
34.8592649	136.1386769
34.8592641	136.1386802
34.8592633	136.1386834
34.8592625	136.1386867
34.8592616	136.13869
34.8592608	136.1386933
34.85926	136.1386965
34.8592591	136.1386998
34.8592582	136.138703
34.8592574	136.1387063
34.8592565	136.1387096
34.8592556	136.1387128
34.8592547	136.1387161
34.8592538	136.1387193
34.8592529	136.1387226
34.859252	136.1387258
34.8592511	136.1387291
34.8592502	136.1387323
34.8592492	136.1387356
34.8592483	136.1387388
34.8592474	136.138742
34.8592464	136.1387453
34.8592455	136.1387485
34.8592445	136.1387517
34.8592435	136.138755
34.8592425	136.1387582
34.8592416	136.1387614
34.8592406	136.1387646
34.8592396	136.1387678
34.8592386	136.138771
34.8592375	136.1387743
34.8592365	136.1387775
34.8592355	136.1387807
34.8592345	136.1387839
34.8592334	136.1387871
34.8592324	136.1387903
34.8592313	136.1387934
34.8592303	136.1387966
34.8592292	136.1387998
34.8592281	136.138803
34.859227	136.1388062
34.859226	136.1388094
34.8592249	136.1388125
34.8592238	136.1388157
34.8592227	136.1388189
34.8592215	136.138822
34.8592204	136.1388252
34.8592193	136.1388283
34.8592182	136.1388315
34.859217	136.1388346
34.8592159	136.1388378
34.8592147	136.1388409
34.8592136	136.138844
34.8592124	136.1388472
34.8592112	136.1388503
34.8592101	136.1388534
34.8592089	136.1388566
34.8592077	136.1388597
34.8592065	136.1388628
34.8592053	136.1388659
34.8592041	136.138869
34.8592029	136.1388721
34.8592017	136.1388752
34.8592005	136.1388783
34.8591992	136.1388813
34.859198	136.1388844
34.8591968	136.1388875
34.8591955	136.1388906
34.8591943	136.1388936
34.859193	136.1388967
34.8591918	136.1388997
34.8591905	136.1389028
34.8591892	136.1389058
34.859188	136.1389088
34.8591867	136.1389118
34.8591854	136.1389149
34.8591841	136.1389179
34.8591828	136.1389209
34.8591815	136.1389239
34.8591802	136.1389269
34.8591789	136.1389298
34.8591776	136.1389328
34.8591762	136.1389358
34.8591749	136.1389388
34.8591736	136.1389417
34.8591722	136.1389447
34.8591709	136.1389476
34.8591695	136.1389506
34.8591682	136.1389535
34.8591668	136.1389565
34.8591655	136.1389594
34.8591641	136.1389623
34.8591627	136.1389652
34.8591614	136.1389681
34.85916	136.138971
34.8591586	136.1389739
34.8591572	136.1389768
34.8591558	136.1389797
34.8591544	136.1389826
34.859153	136.1389854
34.8591516	136.1389883
34.8591502	136.1389912
34.8591487	136.138994
34.8591473	136.1389968
34.8591459	136.1389997
34.8591444	136.1390025
34.859143	136.1390053
34.8591415	136.1390082
34.8591401	136.139011
34.8591386	136.1390138
34.8591372	136.1390166
34.8591357	136.1390194
34.8591342	136.1390221
34.8591328	136.1390249
34.8591313	136.1390277
34.8591298	136.1390305
34.8591283	136.1390332
34.8591268	136.139036
34.8591253	136.1390387
34.8591238	136.1390415
34.8591223	136.1390442
34.8591208	136.1390469
34.8591192	136.1390496
34.8591177	136.1390524
34.8591162	136.1390551
34.8591146	136.1390578
34.8591131	136.1390605
34.8591116	136.1390631
34.85911	136.1390658
34.8591085	136.1390685
34.8591069	136.1390712
34.8591054	136.1390738
34.8591038	136.1390765
34.8591022	136.1390791
34.8591006	136.1390818
34.8590991	136.1390844
34.8590975	136.1390871
34.8590959	136.1390897
34.8590943	136.1390923
34.8590927	136.1390949
34.8590911	136.1390975
34.8590895	136.1391001
34.8590879	136.1391027
34.8590863	136.1391053
34.8590847	136.1391079
34.8590831	136.1391105
34.8590815	136.139113
34.8590798	136.1391156
34.8590782	136.1391181
34.8590766	136.1391207
34.8590749	136.1391233
34.8590733	136.1391258
34.8590717	136.1391283
34.85907	136.1391309
34.8590684	136.1391334
34.8590667	136.1391359
34.8590651	136.1391384
34.8590634	136.139141
34.8590618	136.1391435
34.8590601	136.139146
34.8590584	136.1391485
34.8590568	136.139151
34.8590551	136.1391535
34.8590534	136.139156
34.8590518	136.1391584
34.8590501	136.1391609
34.8590484	136.1391634
34.8590467	136.1391659
34.859045	136.1391684
34.8590433	136.1391708
34.8590416	136.1391733
34.85904	136.1391758
34.8590383	136.1391782
34.8590366	136.1391807
34.8590349	136.1391832
34.8590332	136.1391856
34.8590315	136.1391881
34.8590297	136.1391905
34.859028	136.139193
34.8590263	136.1391954
34.8590246	136.1391979
34.8590229	136.1392003
34.8590212	136.1392028
34.8590195	136.1392052
34.8590177	136.1392077
34.859016	136.1392101
34.8590143	136.1392126
34.8590126	136.139215
34.8590108	136.1392175
34.8590091	136.1392199
34.8590074	136.1392223
34.8590056	136.1392248
34.8590039	136.1392272
34.8590022	136.1392297
34.8590004	136.1392321
34.8589987	136.1392345
34.858997	136.139237
34.8589952	136.1392394
34.8589935	136.1392419
34.8589917	136.1392443
34.85899	136.1392467
34.8589882	136.1392492
34.8589865	136.1392516
34.8589848	136.1392541
34.858983	136.1392565
34.8589813	136.1392589
34.8589795	136.1392614
34.8589778	136.1392638
34.858976	136.1392663
34.8589743	136.1392687
34.8589725	136.1392712
34.8589708	136.1392736
34.858969	136.1392761
34.8589673	136.1392785
34.8589655	136.139281
34.8589638	136.1392834
34.858962	136.1392859
34.8589603	136.1392883
34.8589585	136.1392908
34.8589567	136.1392932
34.858955	136.1392957
34.8589532	136.1392981
34.8589514	136.1393006
34.8589497	136.139303
34.8589479	136.1393055
34.8589461	136.1393079
34.8589443	136.1393104
34.8589426	136.1393128
34.8589408	136.1393153
34.858939	136.1393177
34.8589372	136.1393202
34.8589354	136.1393227
34.8589336	136.1393251
34.8589319	136.1393276
34.8589301	136.13933
34.8589283	136.1393325
34.8589265	136.1393349
34.8589247	136.1393374
34.8589229	136.1393399
34.8589211	136.1393423
34.8589193	136.1393448
34.8589175	136.1393472
34.8589157	136.1393497
34.8589139	136.1393522
34.8589121	136.1393546
34.8589103	136.1393571
34.8589085	136.1393595
34.8589067	136.139362
34.8589048	136.1393645
34.858903	136.1393669
34.8589012	136.1393694
34.8588994	136.1393719
34.8588976	136.1393743
34.8588958	136.1393768
34.8588939	136.1393793
34.8588921	136.1393818
34.8588903	136.1393842
34.8588885	136.1393867
34.8588866	136.1393892
34.8588848	136.1393917
34.858883	136.1393941
34.8588812	136.1393966
34.8588793	136.1393991
34.8588775	136.1394016
34.8588757	136.1394041
34.8588739	136.1394065
34.858872	136.139409
34.8588702	136.1394115
34.8588684	136.139414
34.8588665	136.1394165
34.8588647	136.139419
34.8588629	136.1394215
34.858861	136.139424
34.8588592	136.1394265
34.8588573	136.1394289
34.8588555	136.1394314
34.8588537	136.1394339
34.8588518	136.1394364
34.85885	136.1394389
34.8588481	136.1394414
34.8588463	136.1394439
34.8588444	136.1394464
34.8588426	136.1394489
34.8588407	136.1394514
34.8588389	136.139454
34.858837	136.1394565
34.8588352	136.139459
34.8588334	136.1394615
34.8588315	136.139464
34.8588297	136.1394665
34.8588278	136.139469
34.858826	136.1394715
34.8588242	136.139474
34.8588223	136.1394765
34.8588205	136.139479
34.8588186	136.1394815
34.8588168	136.139484
34.858815	136.1394865
34.8588131	136.139489
34.8588113	136.1394914
34.8588095	136.1394939
34.8588077	136.1394964
34.8588058	136.1394989
34.858804	136.1395014
34.8588022	136.1395039
34.8588003	136.1395064
34.8587985	136.1395089
34.8587967	136.1395114
34.8587949	136.1395138
34.8587931	136.1395163
34.8587913	136.1395188
34.8587894	136.1395213
34.8587876	136.1395238
34.8587858	136.1395262
34.858784	136.1395287
34.8587822	136.1395312
34.8587804	136.1395336
34.8587786	136.1395361
34.8587768	136.1395386
34.858775	136.139541
34.8587732	136.1395435
34.8587714	136.1395459
34.8587696	136.1395484
34.8587679	136.1395508
34.8587661	136.1395533
34.8587643	136.1395557
34.8587625	136.1395582
34.8587607	136.1395606
34.858759	136.1395631
34.8587572	136.1395655
34.8587554	136.1395679
34.8587536	136.1395704
34.8587519	136.1395728
34.8587501	136.1395752
34.8587483	136.1395776
34.8587466	136.1395801
34.8587448	136.1395825
34.8587431	136.1395849
34.8587413	136.1395873
34.8587396	136.1395897
34.8587378	136.1395921
34.8587361	136.1395945
34.8587343	136.1395969
34.8587326	136.1395993
34.8587309	136.1396017
34.8587291	136.1396041
34.8587274	136.1396065
34.8587257	136.1396089
34.858724	136.1396112
34.8587223	136.1396136
34.8587205	136.139616
34.8587188	136.1396183
34.8587171	136.1396207
34.8587154	136.139623
34.8587137	136.1396254
34.858712	136.1396277
34.8587103	136.13963
34.8587087	136.1396323
34.858707	136.1396347
34.8587053	136.139637
34.8587036	136.1396393
34.858702	136.1396416
34.8587003	136.1396439
34.8586987	136.1396461
34.858697	136.1396484
34.8586954	136.1396506
34.8586938	136.1396529
34.8586922	136.1396551
34.8586906	136.1396573
34.858689	136.1396595
34.8586874	136.1396617
34.8586858	136.1396638
34.8586843	136.139666
34.8586827	136.1396681
34.8586812	136.1396701
34.8586798	136.1396722
34.8586783	136.1396742
34.8586769	136.1396762
34.8586755	136.1396781
34.8586741	136.13968
34.8586727	136.1396819
34.8586714	136.1396837
34.8586701	136.1396855
34.8586688	136.1396873
34.8586676	136.139689
34.8586664	136.1396906
34.8586652	136.1396923
34.8586641	136.1396938
34.858663	136.1396954
34.8586619	136.1396969
34.8586608	136.1396983
34.8586598	136.1396998
34.8586588	136.1397012
34.8586578	136.1397025
34.8586568	136.1397038
34.8586559	136.1397052
34.858655	136.1397064
34.8586541	136.1397077
34.8586532	136.1397089
34.8586523	136.1397101
34.8586514	136.1397113
34.8586506	136.1397125
34.8586498	136.1397137
34.8586489	136.1397148
34.8586481	136.1397159
34.8586474	136.139717
34.8586466	136.139718
34.8586458	136.1397191
34.8586451	136.1397201
34.8586444	136.1397211
34.8586437	136.139722
34.858643	136.139723
34.8586424	136.1397239
34.8586417	136.1397248
34.8586411	136.1397256
34.8586405	136.1397264
34.85864	136.1397272
34.8586394	136.139728
34.8586389	136.1397287
34.8586384	136.1397294
34.8586379	136.13973
34.8586375	136.1397307
34.8586371	136.1397313
34.8586367	136.1397318
34.8586363	136.1397324
34.8586359	136.1397329
34.8586355	136.1397334
34.8586352	136.1397338
34.8586349	136.1397343
34.8586346	136.1397347
34.8586343	136.1397351
34.8586341	136.1397354
34.8586339	136.1397358
34.8586336	136.1397361
34.8586334	136.1397364
34.8586332	136.1397366
34.8586331	136.1397369
34.8586329	136.1397371
34.8586328	136.1397373
34.8586326	136.1397375
34.8586325	136.1397377
34.8586324	136.1397378
34.8586323	136.1397379
34.8586322	136.139738
34.8586322	136.1397381
34.8586321	136.1397382
34.8586321	136.1397383
34.8586321	136.1397383
34.8586321	136.1397383
34.8586321	136.1397383
34.8586321	136.1397383
34.8586321	136.1397383
34.8586321	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397382
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.1397381
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586322	136.139738
34.8586321	136.139738
34.8586321	136.139738
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
34.8586321	136.1397379
